ConfigID,Name,Category,Gender,Level,Age,Hp,Mp,Lp,Atk,Def,Agi,Ine,Con,BTIntervalSec
2000009,狼,Animal,0,24,4.0,525/525,249/249,99/100,145,110,106,123,161,0.49
2000009,狼,Animal,0,23,4.0,529/529,228/228,99/100,144,107,94,121,163,0.51
2000009,狼,Animal,0,22,4.0,522/522,238/238,99/100,138,113,98,123,162,0.50
2000009,狼,Animal,0,30,4.0,688/688,284/284,99/100,178,146,124,118,172,0.44
2000009,狼,Animal,0,31,4.0,683/683,308/308,99/100,185,132,115,120,172,0.46
2000009,狼,Animal,0,21,4.0,478/478,218/218,99/100,133,109,97,123,158,0.51
2000012,豹,Animal,0,47,5.0,1293/1293,473/473,99/100,338,227,216,110,223,0.32
2000012,豹,Animal,0,56,5.0,1487/1487,495/495,99/100,410,292,244,100,232,0.29
2000012,豹,Animal,0,49,5.0,1342/1342,491/491,99/100,350,261,207,112,223,0.33
2000012,豹,Animal,0,45,5.0,1202/1202,435/435,99/100,332,235,198,112,214,0.33
2000012,豹,Animal,0,52,5.0,1388/1388,447/447,99/100,357,263,227,103,230,0.31
2000012,豹,Animal,0,50,5.0,1380/1380,508/508,99/100,373,259,217,110,225,0.31
2000012,豹,Animal,0,47,5.0,1244/1244,407/407,99/100,327,232,215,106,221,0.32
2000012,豹,Animal,0,49,5.0,1348/1348,506/506,99/100,368,256,226,111,222,0.31
2000012,豹,Animal,0,50,5.0,1389/1389,480/480,99/100,356,248,221,106,230,0.31
2000012,豹,Animal,0,60,5.0,1585/1585,515/515,99/100,424,297,250,97,241,0.29
2000012,豹,Animal,0,46,5.0,1274/1274,448/448,99/100,332,240,207,110,221,0.32
2000012,豹,Animal,0,53,5.0,1420/1420,495/495,99/100,384,280,240,105,228,0.29
2000012,豹,Animal,0,54,5.0,1415/1415,507/507,99/100,379,281,223,108,227,0.31
2000012,豹,Animal,0,56,5.0,1523/1523,514/514,99/100,410,262,251,98,239,0.28
2000012,豹,Animal,0,59,5.0,1515/1515,514/514,99/100,397,290,238,102,236,0.30
2000002,羊,Animal,0,5,2.0,116/116,84/84,99/100,34,49,31,112,116,0.76
2000002,羊,Animal,0,7,2.0,138/138,99/99,99/100,38,51,37,112,117,0.73
2000002,羊,Animal,0,6,2.0,129/129,84/84,99/100,35,52,33,111,117,0.75
2000002,羊,Animal,0,8,2.0,151/151,103/103,99/100,41,56,37,112,118,0.73
2000002,羊,Animal,0,8,2.0,147/147,102/102,99/100,40,54,38,112,118,0.72
2000002,羊,Animal,0,5,2.0,111/111,77/77,99/100,34,48,34,112,116,0.75
2000002,羊,Animal,0,5,2.0,115/115,76/76,99/100,34,47,32,111,116,0.75
2000002,羊,Animal,0,5,2.0,115/115,83/83,99/100,37,49,33,112,115,0.75
2000002,羊,Animal,0,7,2.0,132/132,90/90,99/100,38,52,35,112,117,0.74
2000002,羊,Animal,0,8,2.0,149/149,96/96,99/100,39,55,35,111,118,0.74
2000002,羊,Animal,0,7,2.0,136/136,96/96,99/100,39,55,35,112,117,0.74
2000002,羊,Animal,0,8,2.0,145/145,111/111,99/100,40,57,36,113,117,0.73
2000002,羊,Animal,0,7,2.0,138/138,96/96,99/100,38,53,37,112,117,0.73
2000002,羊,Animal,0,6,2.0,127/127,90/90,99/100,36,48,32,112,117,0.75
2000002,羊,Animal,0,5,2.0,113/113,77/77,99/100,34,48,33,111,116,0.75
2000002,羊,Animal,0,8,2.0,144/144,114/114,99/100,43,59,36,113,116,0.73
2000002,羊,Animal,0,8,2.0,144/144,108/108,99/100,38,54,34,113,118,0.74
2000002,羊,Animal,0,6,2.0,120/120,87/87,99/100,35,52,33,112,116,0.75
2000002,羊,Animal,0,7,2.0,144/144,97/97,99/100,40,54,36,112,118,0.73
2000002,羊,Animal,0,5,2.0,123/123,85/85,99/100,38,50,34,111,116,0.74
2000002,羊,Animal,0,7,2.0,139/139,104/104,99/100,41,51,34,112,117,0.74
2000002,羊,Animal,0,8,2.0,151/151,99/99,99/100,40,57,37,111,119,0.73
2000002,羊,Animal,0,6,2.0,122/122,87/87,99/100,37,50,33,112,116,0.75
2000002,羊,Animal,0,6,2.0,120/120,95/95,99/100,37,52,33,113,115,0.75
2000002,羊,Animal,0,9,2.0,152/152,100/100,99/100,39,58,36,112,119,0.74
2000002,羊,Animal,0,8,2.0,149/149,112/112,99/100,38,57,37,113,118,0.73
2000002,羊,Animal,0,5,2.0,120/120,89/89,99/100,36,48,32,112,116,0.75
2000002,羊,Animal,0,8,2.0,154/154,110/110,99/100,43,58,37,112,118,0.73
2000002,羊,Animal,0,7,2.0,131/131,96/96,99/100,40,53,36,112,116,0.73
2000002,羊,Animal,0,7,2.0,138/138,91/91,99/100,38,55,35,112,117,0.74
2000002,羊,Animal,0,7,2.0,138/138,102/102,99/100,37,53,34,113,117,0.75
2000002,羊,Animal,0,8,2.0,149/149,103/103,99/100,40,59,36,112,118,0.73
2000002,羊,Animal,0,8,2.0,140/140,107/107,99/100,42,54,37,112,117,0.73
2000002,羊,Animal,0,5,2.0,111/111,76/76,99/100,36,46,32,111,116,0.75
2000002,羊,Animal,0,9,2.0,154/154,121/121,99/100,41,60,39,113,117,0.71
2000002,羊,Animal,0,9,2.0,149/149,105/105,99/100,40,56,36,112,118,0.74
2000002,羊,Animal,0,7,2.0,138/138,102/102,99/100,38,51,34,112,117,0.75
2000002,羊,Animal,0,8,2.0,152/152,104/104,99/100,43,55,38,111,118,0.72
2000002,羊,Animal,0,6,2.0,129/129,90/90,99/100,39,53,34,112,116,0.75
2000002,羊,Animal,0,5,2.0,109/109,79/79,99/100,35,48,31,112,115,0.76
2000002,羊,Animal,0,7,2.0,135/135,98/98,99/100,37,51,35,112,117,0.74
2000002,羊,Animal,0,7,2.0,144/144,108/108,99/100,40,56,37,113,117,0.73
2000002,羊,Animal,0,9,2.0,150/150,103/103,99/100,41,58,38,112,118,0.72
2000002,羊,Animal,0,9,2.0,158/158,114/114,99/100,41,62,36,113,118,0.73
2000002,羊,Animal,0,5,2.0,121/121,87/87,99/100,37,50,33,112,116,0.75
2000002,羊,Animal,0,9,2.0,162/162,123/123,99/100,43,62,40,113,118,0.71
2000002,羊,Animal,0,6,2.0,128/128,95/95,99/100,37,49,33,112,117,0.75
2000002,羊,Animal,0,9,2.0,152/152,104/104,99/100,44,60,36,112,118,0.73
2000002,羊,Animal,0,9,2.0,168/168,123/123,99/100,45,62,37,113,118,0.72
2000002,羊,Animal,0,8,2.0,146/146,103/103,99/100,42,57,36,112,117,0.73
2000002,羊,Animal,0,8,2.0,154/154,104/104,99/100,41,56,38,112,118,0.72
2000002,羊,Animal,0,9,2.0,158/158,121/121,99/100,44,59,38,113,118,0.72
2000002,羊,Animal,0,6,2.0,128/128,84/84,99/100,36,48,34,111,117,0.74
2000002,羊,Animal,0,7,2.0,135/135,100/100,99/100,39,51,37,112,117,0.73
2000002,羊,Animal,0,8,2.0,154/154,109/109,99/100,41,56,38,112,118,0.72
2000002,羊,Animal,0,5,2.0,113/113,88/88,99/100,36,46,33,112,116,0.75
2000002,羊,Animal,0,7,2.0,136/136,96/96,99/100,37,55,37,112,117,0.73
2000002,羊,Animal,0,6,2.0,128/128,91/91,99/100,35,49,34,112,117,0.74
2000002,羊,Animal,0,6,2.0,123/123,92/92,99/100,37,49,35,112,116,0.74
2000002,羊,Animal,0,5,2.0,116/116,89/89,99/100,35,49,32,113,115,0.75
2000002,羊,Animal,0,7,2.0,140/140,96/96,99/100,39,54,35,112,118,0.74
2000002,羊,Animal,0,9,2.0,151/151,114/114,99/100,41,60,38,113,117,0.72
2000002,羊,Animal,0,9,2.0,166/166,113/113,99/100,44,59,40,112,119,0.71
2000002,羊,Animal,0,7,2.0,140/140,92/92,99/100,38,53,37,111,118,0.73
2000002,羊,Animal,0,7,2.0,140/140,95/95,99/100,40,53,34,112,117,0.74
2000002,羊,Animal,0,7,2.0,132/132,93/93,99/100,38,54,34,112,117,0.75
2000002,羊,Animal,0,9,2.0,151/151,107/107,99/100,42,57,37,112,118,0.73
2000002,羊,Animal,0,7,2.0,144/144,96/96,99/100,37,54,37,112,118,0.73
2000002,羊,Animal,0,7,2.0,132/132,101/101,99/100,41,56,35,113,116,0.74
2000002,羊,Animal,0,6,2.0,127/127,93/93,99/100,38,52,34,112,116,0.75
2000002,羊,Animal,0,8,2.0,147/147,97/97,99/100,39,57,36,112,118,0.73
2000002,羊,Animal,0,6,2.0,131/131,94/94,99/100,39,51,34,112,117,0.75
2000002,羊,Animal,0,6,2.0,123/123,96/96,99/100,36,52,33,113,116,0.75
2000002,羊,Animal,0,7,2.0,131/131,93/93,99/100,39,51,34,112,117,0.74
2000002,羊,Animal,0,7,2.0,132/132,94/94,99/100,38,55,34,112,117,0.75
2000002,羊,Animal,0,6,2.0,127/127,89/89,99/100,38,51,34,112,116,0.74
2000002,羊,Animal,0,6,2.0,120/120,83/83,99/100,37,48,33,111,116,0.75
2000002,羊,Animal,0,6,2.0,122/122,91/91,99/100,35,50,34,112,116,0.74
2000002,羊,Animal,0,9,2.0,158/158,111/111,99/100,44,62,37,112,118,0.73
2000002,羊,Animal,0,5,2.0,110/110,84/84,99/100,34,47,34,112,115,0.75
2000002,羊,Animal,0,6,2.0,123/123,81/81,99/100,35,48,33,111,117,0.75
2000002,羊,Animal,0,7,2.0,129/129,93/93,99/100,38,52,34,112,116,0.74
2000002,羊,Animal,0,8,2.0,147/147,102/102,99/100,41,56,36,112,118,0.73
2000002,羊,Animal,0,5,2.0,113/113,78/78,99/100,34,45,31,112,116,0.76
2000002,羊,Animal,0,8,2.0,149/149,109/109,99/100,40,59,38,113,117,0.72
2000002,羊,Animal,0,9,2.0,164/164,121/121,99/100,43,57,40,112,119,0.71
2000002,羊,Animal,0,5,2.0,111/111,82/82,99/100,36,49,32,112,115,0.75
2000002,羊,Animal,0,5,2.0,116/116,77/77,99/100,34,48,32,111,116,0.75
2000002,羊,Animal,0,9,2.0,158/158,121/121,99/100,43,62,37,113,117,0.73
2000002,羊,Animal,0,9,2.0,158/158,117/117,99/100,44,62,37,113,118,0.73
2000002,羊,Animal,0,5,2.0,113/113,88/88,99/100,37,46,32,112,115,0.75
2000002,羊,Animal,0,5,2.0,122/122,84/84,99/100,38,49,34,111,116,0.74
2000002,羊,Animal,0,5,2.0,121/121,81/81,99/100,37,48,34,111,117,0.74
2000002,羊,Animal,0,7,2.0,129/129,91/91,99/100,36,51,33,112,117,0.75
2000002,羊,Animal,0,9,2.0,154/154,109/109,99/100,44,60,36,112,118,0.73
2000002,羊,Animal,0,9,2.0,162/162,114/114,99/100,45,62,40,112,118,0.71
2000002,羊,Animal,0,8,2.0,144/144,104/104,99/100,38,55,35,112,118,0.74
2000002,羊,Animal,0,7,2.0,132/132,94/94,99/100,39,53,35,112,117,0.74
2000002,羊,Animal,0,9,2.0,158/158,105/105,99/100,39,56,36,112,119,0.74
2000002,羊,Animal,0,7,2.0,132/132,97/97,99/100,41,54,36,112,116,0.73
2000002,羊,Animal,0,6,2.0,123/123,96/96,99/100,39,50,33,113,116,0.75
2000002,羊,Animal,0,7,2.0,138/138,105/105,99/100,40,53,36,113,117,0.73
2000002,羊,Animal,0,7,2.0,138/138,96/96,99/100,39,54,35,112,117,0.74
2000002,羊,Animal,0,8,2.0,154/154,108/108,99/100,39,57,38,112,118,0.72
2000002,羊,Animal,0,5,2.0,113/113,84/84,99/100,35,48,32,112,116,0.75
2000002,羊,Animal,0,5,2.0,117/117,90/90,99/100,36,48,34,112,116,0.74
2000002,羊,Animal,0,5,2.0,117/117,90/90,99/100,36,48,34,112,116,0.74
2000002,羊,Animal,0,8,2.0,149/149,99/99,99/100,42,59,35,112,118,0.74
2000002,羊,Animal,0,6,2.0,118/118,94/94,99/100,36,50,32,113,116,0.75
2000002,羊,Animal,0,8,2.0,140/140,107/107,99/100,40,58,36,113,117,0.73
2000002,羊,Animal,0,6,2.0,131/131,86/86,99/100,39,50,34,111,117,0.74
2000002,羊,Animal,0,9,2.0,154/154,107/107,99/100,43,62,39,112,118,0.71
2000002,羊,Animal,0,6,2.0,120/120,82/82,99/100,37,48,32,111,116,0.75
2000002,羊,Animal,0,5,2.0,117/117,76/76,99/100,34,47,32,111,117,0.75
2000002,羊,Animal,0,8,2.0,144/144,99/99,99/100,42,56,38,112,117,0.72
2000002,羊,Animal,0,5,2.0,117/117,80/80,99/100,34,46,33,111,117,0.75
2000002,羊,Animal,0,6,2.0,123/123,85/85,99/100,35,49,32,112,117,0.75
2000002,羊,Animal,0,7,2.0,131/131,87/87,99/100,36,51,33,111,117,0.75
2000002,羊,Animal,0,7,2.0,129/129,90/90,99/100,38,52,35,112,117,0.74
2000002,羊,Animal,0,5,2.0,109/109,76/76,99/100,36,45,31,111,116,0.76
2000002,羊,Animal,0,6,2.0,123/123,89/89,99/100,39,51,34,112,116,0.75
2000002,羊,Animal,0,7,2.0,140/140,106/106,99/100,40,54,36,113,117,0.73
2000002,羊,Animal,0,6,2.0,135/135,99/99,99/100,38,52,36,112,117,0.74
2000002,羊,Animal,0,7,2.0,144/144,106/106,99/100,40,55,36,112,117,0.73
2000002,羊,Animal,0,5,2.0,109/109,82/82,99/100,34,47,32,112,115,0.75
2000002,羊,Animal,0,7,2.0,128/128,97/97,99/100,36,54,33,113,116,0.75
2000002,羊,Animal,0,9,2.0,164/164,112/112,99/100,43,59,40,112,119,0.71
2000002,羊,Animal,0,7,2.0,132/132,103/103,99/100,40,51,35,113,116,0.74
2000002,羊,Animal,0,9,2.0,164/164,106/106,99/100,44,62,36,112,119,0.73
2000002,羊,Animal,0,6,2.0,116/116,80/80,99/100,35,48,32,112,116,0.75
2000002,羊,Animal,0,5,2.0,118/118,89/89,99/100,37,47,32,112,116,0.76
2000002,羊,Animal,0,6,2.0,131/131,97/97,99/100,37,50,35,112,117,0.74
2000002,羊,Animal,0,7,2.0,138/138,100/100,99/100,38,54,36,112,117,0.73
2000002,羊,Animal,0,8,2.0,150/150,105/105,99/100,43,56,38,112,118,0.72
2000002,羊,Animal,0,7,2.0,135/135,95/95,99/100,40,51,36,112,117,0.73
2000002,羊,Animal,0,6,2.0,129/129,90/90,99/100,39,50,35,112,117,0.74
2000002,羊,Animal,0,6,2.0,127/127,86/86,99/100,39,52,34,112,116,0.75
2000002,羊,Animal,0,6,2.0,127/127,92/92,99/100,37,52,33,112,116,0.75
2000002,羊,Animal,0,7,2.0,129/129,98/98,99/100,40,51,35,112,116,0.74
2000002,羊,Animal,0,6,2.0,122/122,85/85,99/100,37,51,35,112,116,0.74
2000002,羊,Animal,0,5,2.0,120/120,81/81,99/100,34,47,34,111,117,0.74
2000002,羊,Animal,0,6,2.0,120/120,91/91,99/100,35,51,34,112,116,0.74
2000002,羊,Animal,0,6,2.0,132/132,95/95,99/100,38,53,35,112,117,0.74
2000002,羊,Animal,0,8,2.0,150/150,100/100,99/100,41,59,37,112,118,0.73
2000002,羊,Animal,0,6,2.0,129/129,94/94,99/100,39,51,35,112,116,0.74
2000002,羊,Animal,0,6,2.0,129/129,97/97,99/100,37,50,35,112,117,0.74
2000009,狼,Animal,0,22,4.0,510/510,214/214,99/100,137,112,97,121,161,0.51
2000009,狼,Animal,0,24,4.0,552/552,271/271,99/100,155,125,104,125,161,0.49
2000009,狼,Animal,0,34,4.0,703/703,332/332,99/100,193,141,130,120,171,0.43
2000009,狼,Animal,0,27,4.0,613/613,268/268,99/100,156,135,115,121,167,0.46
2000009,狼,Animal,0,22,4.0,486/486,221/221,99/100,143,108,92,123,158,0.52
2000009,狼,Animal,0,20,4.0,480/480,219/219,99/100,132,106,87,124,159,0.53
2000009,狼,Animal,0,28,4.0,616/616,295/295,99/100,167,128,107,123,166,0.48
2000009,狼,Animal,0,34,4.0,726/726,344/344,99/100,183,152,122,122,173,0.45
2000009,狼,Animal,0,21,4.0,489/489,240/240,99/100,134,110,98,125,158,0.50
2000009,狼,Animal,0,20,4.0,453/453,207/207,99/100,135,105,87,124,156,0.53
2000009,狼,Animal,0,22,4.0,514/514,247/247,99/100,138,117,95,125,160,0.51
2000009,狼,Animal,0,21,4.0,493/493,212/212,99/100,137,114,98,122,159,0.50
2000009,狼,Animal,0,28,4.0,626/626,300/300,99/100,168,129,115,123,167,0.47
2000009,狼,Animal,0,31,4.0,668/668,325/325,99/100,186,133,123,122,169,0.45
2000009,狼,Animal,0,23,4.0,541/541,255/255,99/100,142,120,95,125,162,0.51
2000009,狼,Animal,0,29,4.0,633/633,301/301,99/100,163,130,113,123,168,0.47
2000009,狼,Animal,0,29,4.0,632/632,265/265,99/100,163,140,117,120,168,0.46
2000009,狼,Animal,0,31,4.0,656/656,274/274,99/100,174,136,118,118,170,0.46
2000009,狼,Animal,0,34,4.0,728/728,315/315,99/100,183,141,134,118,176,0.43
2000009,狼,Animal,0,21,4.0,489/489,235/235,99/100,130,102,97,124,160,0.51
2000003,鹿,Animal,0,17,3.0,245/245,149/149,99/100,60,74,64,120,135,0.61
2000003,鹿,Animal,0,7,3.0,147/147,100/100,99/100,42,53,43,122,128,0.70
2000003,鹿,Animal,0,12,3.0,200/200,134/134,99/100,49,62,51,122,132,0.66
2000003,鹿,Animal,0,5,3.0,118/118,81/81,99/100,38,45,42,121,126,0.70
2000003,鹿,Animal,0,20,3.0,283/283,191/191,99/100,64,92,73,123,135,0.58
2000003,鹿,Animal,0,8,3.0,154/154,100/100,99/100,46,58,46,121,128,0.68
2000003,鹿,Animal,0,11,3.0,196/196,121/121,99/100,52,64,52,121,131,0.66
2000003,鹿,Animal,0,13,3.0,219/219,129/129,99/100,58,70,55,120,133,0.64
2000003,鹿,Animal,0,11,3.0,184/184,113/113,99/100,50,66,50,121,130,0.67
2000003,鹿,Animal,0,18,3.0,272/272,161/161,99/100,65,87,65,121,135,0.61
2000003,鹿,Animal,0,9,3.0,162/162,108/108,99/100,50,61,48,122,128,0.67
2000003,鹿,Animal,0,15,3.0,237/237,159/159,99/100,57,72,57,123,133,0.64
2000003,鹿,Animal,0,17,3.0,261/261,176/176,99/100,59,78,65,123,135,0.61
2000003,鹿,Animal,0,18,3.0,256/256,166/166,99/100,62,86,64,122,133,0.61
2000003,鹿,Animal,0,11,3.0,190/190,127/127,99/100,49,67,54,122,130,0.65
2000003,鹿,Animal,0,10,3.0,181/181,122/122,99/100,53,62,53,122,129,0.65
2000003,鹿,Animal,0,14,3.0,227/227,146/146,99/100,61,76,61,121,132,0.62
2000003,鹿,Animal,0,14,3.0,222/222,132/132,99/100,57,70,57,120,133,0.64
2000003,鹿,Animal,0,10,3.0,190/190,123/123,99/100,53,62,53,121,130,0.65
2000003,鹿,Animal,0,14,3.0,227/227,153/153,99/100,54,70,59,122,133,0.63
2000003,鹿,Animal,0,7,3.0,147/147,87/87,99/100,42,53,44,121,129,0.69
2000003,鹿,Animal,0,15,3.0,223/223,150/150,99/100,57,69,58,122,132,0.63
2000003,鹿,Animal,0,16,3.0,244/244,159/159,99/100,59,75,61,122,134,0.62
2000003,鹿,Animal,0,17,3.0,257/257,157/157,99/100,60,77,60,121,135,0.62
2000003,鹿,Animal,0,7,3.0,149/149,101/101,99/100,42,52,45,122,128,0.69
2000003,鹿,Animal,0,9,3.0,162/162,112/112,99/100,50,57,49,122,128,0.67
2000003,鹿,Animal,0,20,3.0,279/279,199/199,99/100,64,89,73,124,135,0.58
2000003,鹿,Animal,0,10,3.0,170/170,108/108,99/100,50,63,50,121,129,0.67
2000003,鹿,Animal,0,18,3.0,259/259,184/184,99/100,60,86,67,124,133,0.60
2000003,鹿,Animal,0,14,3.0,219/219,144/144,99/100,55,67,57,122,133,0.64
2000002,羊,Animal,0,5,2.0,118/118,84/84,99/100,35,48,32,112,116,0.76
2000002,羊,Animal,0,4,2.0,105/105,81/81,99/100,35,45,31,112,115,0.76
2000002,羊,Animal,0,1,2.0,75/75,55/55,99/100,29,36,28,111,113,0.78
2000002,羊,Animal,0,13,2.0,192/192,136/136,99/100,51,68,42,112,120,0.70
2000002,羊,Animal,0,8,2.0,144/144,97/97,99/100,42,55,36,112,117,0.73
2000002,羊,Animal,0,11,2.0,172/172,116/116,99/100,45,64,39,112,119,0.72
2000002,羊,Animal,0,4,2.0,109/109,72/72,99/100,35,45,31,111,116,0.76
2000002,羊,Animal,0,3,2.0,93/93,64/64,99/100,33,42,30,111,114,0.77
2000002,羊,Animal,0,3,2.0,95/95,64/64,99/100,33,40,29,111,115,0.77
2000002,羊,Animal,0,14,2.0,207/207,162/162,99/100,51,76,47,114,120,0.68
2000002,羊,Animal,0,14,2.0,208/208,153/153,99/100,53,77,42,114,120,0.70
2000002,羊,Animal,0,13,2.0,198/198,142/142,99/100,52,75,45,113,120,0.69
2000002,羊,Animal,0,6,2.0,127/127,95/95,99/100,38,50,33,112,116,0.75
2000002,羊,Animal,0,7,2.0,140/140,106/106,99/100,39,54,37,113,117,0.73
2000002,羊,Animal,0,1,2.0,75/75,56/56,99/100,29,37,28,111,113,0.78
2000002,羊,Animal,0,11,2.0,172/172,126/126,99/100,42,64,39,113,119,0.72
2000002,羊,Animal,0,6,2.0,123/123,96/96,99/100,39,49,33,112,116,0.75
2000002,羊,Animal,0,12,2.0,174/174,119/119,99/100,43,68,39,112,119,0.72
2000002,羊,Animal,0,14,2.0,214/214,143/143,99/100,50,73,41,112,122,0.70
2000002,羊,Animal,0,4,2.0,109/109,79/79,99/100,34,45,33,112,116,0.75
2000002,羊,Animal,0,7,2.0,139/139,100/100,99/100,37,56,36,112,117,0.73
2000002,羊,Animal,0,2,2.0,83/83,58/58,99/100,30,37,28,111,114,0.78
2000002,羊,Animal,0,3,2.0,93/93,63/63,99/100,31,41,30,111,115,0.77
2000002,羊,Animal,0,14,2.0,210/210,145/145,99/100,53,75,42,113,121,0.70
2000002,羊,Animal,0,6,2.0,118/118,82/82,99/100,35,49,34,112,116,0.74
2000002,羊,Animal,0,7,2.0,129/129,87/87,99/100,36,51,34,112,117,0.74
2000002,羊,Animal,0,15,2.0,222/222,151/151,99/100,50,76,46,113,122,0.68
2000002,羊,Animal,0,13,2.0,192/192,139/139,99/100,51,74,42,113,119,0.70
2000002,羊,Animal,0,8,2.0,156/156,105/105,99/100,40,59,38,112,118,0.72
2000002,羊,Animal,0,3,2.0,95/95,73/73,99/100,32,41,30,112,115,0.76
2000009,狼,Animal,0,23,4.0,537/537,244/244,99/100,145,112,97,123,162,0.51
2000009,狼,Animal,0,35,4.0,724/724,308/308,99/100,192,155,133,118,174,0.43
2000009,狼,Animal,0,35,4.0,770/770,313/313,99/100,198,145,138,114,179,0.42
2000009,狼,Animal,0,25,4.0,571/571,268/268,99/100,155,128,110,123,163,0.48
2000009,狼,Animal,0,34,4.0,747/747,327/327,99/100,195,154,136,118,175,0.42
2000009,狼,Animal,0,20,4.0,478/478,208/208,99/100,132,102,89,122,159,0.53
2000009,狼,Animal,0,28,4.0,626/626,273/273,99/100,159,133,118,120,168,0.46
2000009,狼,Animal,0,23,4.0,528/528,257/257,99/100,142,121,101,125,160,0.50
2000009,狼,Animal,0,33,4.0,703/703,303/303,99/100,195,150,133,118,171,0.43
2000009,狼,Animal,0,34,4.0,726/726,351/351,99/100,190,159,127,123,171,0.44
2000009,狼,Animal,0,20,4.0,478/478,217/217,99/100,125,105,89,124,159,0.53
2000009,狼,Animal,0,20,4.0,466/466,195/195,99/100,128,98,91,121,159,0.52
2000009,狼,Animal,0,31,4.0,691/691,298/298,99/100,186,138,119,118,172,0.46
2000009,狼,Animal,0,29,4.0,637/637,310/310,99/100,169,142,118,124,166,0.46
2000009,狼,Animal,0,20,4.0,467/467,224/224,99/100,125,102,89,125,158,0.53
2000009,狼,Animal,0,29,4.0,645/645,292/292,99/100,176,126,110,120,169,0.48
2000009,狼,Animal,0,29,4.0,643/643,279/279,99/100,163,131,120,120,170,0.45
2000009,狼,Animal,0,35,4.0,723/723,340/340,99/100,193,155,129,121,172,0.44
2000009,狼,Animal,0,27,4.0,608/608,261/261,99/100,162,124,105,120,167,0.49
2000009,狼,Animal,0,31,4.0,692/692,318/318,99/100,182,150,123,121,170,0.45
2000005,狐狸,Animal,0,17,3.0,245/245,143/143,99/100,74,73,75,119,132,0.57
2000005,狐狸,Animal,0,25,3.0,300/300,199/199,99/100,90,87,99,120,134,0.50
2000005,狐狸,Animal,0,19,3.0,255/255,151/151,99/100,78,67,83,118,133,0.54
2000005,狐狸,Animal,0,17,3.0,243/243,157/157,99/100,72,70,75,120,132,0.57
2000005,狐狸,Animal,0,15,3.0,206/206,153/153,99/100,67,68,72,122,128,0.58
2000005,狐狸,Animal,0,23,3.0,284/284,189/189,99/100,81,77,86,121,134,0.54
2000005,狐狸,Animal,0,17,3.0,237/237,158/158,99/100,69,73,77,121,131,0.56
2000005,狐狸,Animal,0,22,3.0,290/290,171/171,99/100,83,84,89,119,135,0.53
2000005,狐狸,Animal,0,25,3.0,311/311,207/207,99/100,89,87,91,121,135,0.52
2000005,狐狸,Animal,0,15,3.0,201/201,142/142,99/100,62,65,73,121,129,0.58
2000005,狐狸,Animal,0,25,3.0,302/302,206/206,99/100,89,82,94,121,134,0.51
2000005,狐狸,Animal,0,19,3.0,245/245,144/144,99/100,69,66,81,118,134,0.55
2000005,狐狸,Animal,0,15,3.0,211/211,144/144,99/100,67,65,71,121,130,0.58
2000005,狐狸,Animal,0,16,3.0,213/213,154/154,99/100,69,61,72,121,130,0.58
2000005,狐狸,Animal,0,18,3.0,260/260,150/150,99/100,77,72,81,118,134,0.55
2000005,狐狸,Animal,0,15,3.0,206/206,122/122,99/100,61,61,69,119,131,0.59
2000005,狐狸,Animal,0,18,3.0,250/250,175/175,99/100,77,72,80,121,131,0.56
2000005,狐狸,Animal,0,19,3.0,235/235,147/147,99/100,78,73,77,119,131,0.56
2000005,狐狸,Animal,0,16,3.0,224/224,132/132,99/100,69,67,72,119,131,0.58
2000005,狐狸,Animal,0,16,3.0,226/226,150/150,99/100,64,70,74,121,131,0.57
2010020,店主,Lemurian,0,100,40.0,298/298,1212/1212,99/100,58,71,47,30,33,0.68
2010020,店主,Lemurian,0,100,40.0,300/300,1338/1338,99/100,61,69,48,32,32,0.68
2010020,店主,Lemurian,0,100,40.0,307/307,1353/1353,99/100,59,77,48,32,32,0.67
2010010,商人,Lemurian,0,100,40.0,306/306,1392/1392,99/100,57,72,51,33,32,0.66
2010021,警察头领,Lemurian,0,100,60.0,7/7,1235/1235,99/100,0,0,0,0,0,1.00
2010012,警察,Lemurian,0,100,50.0,51/51,1270/1270,99/100,12,12,6,3,4,0.94
2010012,警察,Lemurian,0,100,50.0,50/50,1235/1235,99/100,12,11,7,2,4,0.93
2010012,警察,Lemurian,0,100,50.0,48/48,1257/1257,99/100,12,12,6,3,4,0.94
2010012,警察,Lemurian,0,100,50.0,47/47,1224/1224,99/100,11,11,6,3,4,0.94
2010012,警察,Lemurian,0,100,50.0,48/48,1180/1180,99/100,11,12,7,2,4,0.93
2010020,店主,Lemurian,0,100,40.0,310/310,1372/1372,99/100,67,75,48,32,32,0.67
2010001,矿工,Lemurian,0,100,40.0,317/317,1192/1192,99/100,66,74,44,28,34,0.69
2010000,农夫,Lemurian,0,100,35.0,637/637,1249/1249,99/100,128,149,108,67,71,0.48
2010002,店主,Lemurian,0,100,35.0,820/820,1194/1194,99/100,209,179,136,51,82,0.42
2100002,阿玛图,Atlantean,0,100,40.0,474/474,1270/1270,99/100,117,105,56,20,43,0.64
2000002,羊,Animal,0,7,2.0,138/138,106/106,99/100,41,53,37,113,117,0.73
2000002,羊,Animal,0,6,2.0,127/127,91/91,99/100,35,52,33,112,116,0.75
2010020,店主,Lemurian,0,100,40.0,307/307,1280/1280,99/100,62,72,51,30,33,0.66
